Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00   39995/79993       void std::__adjust_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long, std::pair<long long, int>, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> > >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long, long, std::pair<long long, int>, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >) [15]
                0.00    0.00   39998/79993       void std::push_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::greater<void>) [45]
[43]     1.4    0.00    0.00   79993         void std::__push_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long, std::pair<long long, int>, __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> > >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long, long, std::pair<long long, int>, __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> >&) [43]
                0.00    0.00  210091/2051377     __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::operator+(long) const [27]
                0.00    0.00  113401/2251358     __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::operator*() const [26]
                0.00    0.00   96690/96690       bool __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> >::operator()<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::pair<long long, int> >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::pair<long long, int>&) [49]
                0.00    0.00   96697/926154      std::remove_reference<std::pair<long long, int>&>::type&& std::move<std::pair<long long, int>&>(std::pair<long long, int>&) [108]
                0.00    0.00   96697/597027      std::pair<long long, int>::operator=(std::pair<long long, int>&&) [128]
-----------------------------------------------
                0.00    0.00  287217/287217      std::_Tuple_impl<0ul, int, int, int>::_Tuple_impl<int&, int&, int&, void>(int&, int&, int&) [22]
[44]     0.8    0.00    0.00  287217         std::_Tuple_impl<1ul, int, int>::_Tuple_impl<int&, int&, void>(int&, int&) [44]
                0.00    0.00  574434/6129345     int& std::forward<int&>(std::remove_reference<int&>::type&) [39]
                0.00    0.00  287217/287217      std::_Tuple_impl<2ul, int>::_Tuple_impl<int&>(int&) [48]
                0.00    0.00  287217/287217      std::_Head_base<1ul, int, false>::_Head_base<int&>(int&) [53]
-----------------------------------------------
                0.00    0.00       1/39998       void std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, std::greater<void> >::emplace<int, int&>(int&&, int&) [81]
                0.00    0.00   19540/39998       void std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, std::greater<void> >::emplace<long long&, int&>(long long&, int&) [47]
                0.00    0.00   20457/39998       void std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, std::greater<void> >::emplace<long long&, int const&>(long long&, int const&) [46]
[45]     0.8    0.00    0.00   39998         void std::push_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::greater<void>) [45]
                0.00    0.00   39998/79993       void std::__push_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long, std::pair<long long, int>, __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> > >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long, long, std::pair<long long, int>, __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> >&) [43]
                0.00    0.00   39998/2251358     __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::operator*() const [26]
                0.00    0.00   79996/926154      std::remove_reference<std::pair<long long, int>&>::type&& std::move<std::pair<long long, int>&>(std::pair<long long, int>&) [108]
                0.00    0.00   39998/39998       __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> >::_Iter_comp_val(std::greater<void>) [236]
                0.00    0.00   39998/119991      std::remove_reference<std::greater<void>&>::type&& std::move<std::greater<void>&>(std::greater<void>&) [208]
                0.00    0.00   39998/79996       __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::operator-(long) const [218]
                0.00    0.00   39998/120022      __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::difference_type __gnu_cxx::operator-<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > > const&) [199]
-----------------------------------------------
                0.00    0.00     459/20457       deleteEdgeAndUpdate(std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >&, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&, int, int) [23]
                0.00    0.00   19998/20457       dijkstra(std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > > const&, int, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&) [9]
[46]     0.7    0.00    0.00   20457         void std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, std::greater<void> >::emplace<long long&, int const&>(long long&, int const&) [46]
                0.00    0.00   20457/39998       void std::push_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::greater<void>) [45]
                0.00    0.00   20457/20457       std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<long long&, int const&>(long long&, int const&) [50]
                0.00    0.00   20457/5040947     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [10]
                0.00    0.00   20457/200021      long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [193]
                0.00    0.00   20457/120025      std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::end() [198]
                0.00    0.00   20457/80027       std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::begin() [213]
-----------------------------------------------
                0.00    0.00   19540/19540       deleteEdgeAndUpdate(std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >&, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&, int, int) [23]
[47]     0.5    0.00    0.00   19540         void std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, std::greater<void> >::emplace<long long&, int&>(long long&, int&) [47]
                0.00    0.00   19540/39998       void std::push_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::greater<void>) [45]
                0.00    0.00   19540/19540       std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<long long&, int&>(long long&, int&) [60]
                0.00    0.00   19540/6129345     int& std::forward<int&>(std::remove_reference<int&>::type&) [39]
                0.00    0.00   19540/200021      long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [193]
                0.00    0.00   19540/120025      std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::end() [198]
                0.00    0.00   19540/80027       std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::begin() [213]
-----------------------------------------------
                0.00    0.00  287217/287217      std::_Tuple_impl<1ul, int, int>::_Tuple_impl<int&, int&, void>(int&, int&) [44]
[48]     0.3    0.00    0.00  287217         std::_Tuple_impl<2ul, int>::_Tuple_impl<int&>(int&) [48]
                0.00    0.00  287217/6129345     int& std::forward<int&>(std::remove_reference<int&>::type&) [39]
                0.00    0.00  287217/287217      std::_Head_base<2ul, int, false>::_Head_base<int&>(int&) [54]
-----------------------------------------------
                0.00    0.00   96690/96690       void std::__push_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long, std::pair<long long, int>, __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> > >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long, long, std::pair<long long, int>, __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> >&) [43]
[49]     0.3    0.00    0.00   96690         bool __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> >::operator()<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::pair<long long, int> >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::pair<long long, int>&) [49]
                0.00    0.00   96690/2251358     __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::operator*() const [26]
                0.00    0.00   96690/556998      decltype ((((forward<std::pair<long long, int>&>)({parm#1}))>((forward<std::pair<long long, int>&>)({parm#2})))) std::greater<void>::operator()<std::pair<long long, int>&, std::pair<long long, int>&>(std::pair<long long, int>&, std::pair<long long, int>&) const [144]
-----------------------------------------------
                0.00    0.00   20457/20457       void std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, std::greater<void> >::emplace<long long&, int const&>(long long&, int const&) [46]
[50]     0.2    0.00    0.00   20457         std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<long long&, int const&>(long long&, int const&) [50]
                0.00    0.00   20443/20457       void std::allocator_traits<std::allocator<std::pair<long long, int> > >::construct<std::pair<long long, int>, long long&, int const&>(std::allocator<std::pair<long long, int> >&, std::pair<long long, int>*, long long&, int const&) [56]
                0.00    0.00   20457/39998       std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::back() [55]
                0.00    0.00   20457/5040947     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [10]
                0.00    0.00      14/14          void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<long long&, int const&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long long&, int const&) [74]
                0.00    0.00   20457/200021      long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [193]
                0.00    0.00      14/120025      std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::end() [198]
-----------------------------------------------
                0.00    0.00   19999/19999       std::pair<std::__detail::_Node_iterator<int, true, false>, bool> std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > >(int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > const&, std::integral_constant<bool, true>) [4]
[51]     0.2    0.00    0.00   19999         std::__detail::_Hash_node<int, false>* std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > >::operator()<int const&>(int const&) const [51]
                0.00    0.00   19999/19999       std::__detail::_Hash_node<int, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_allocate_node<int const&>(int const&) [52]
                0.00    0.00   19999/5040947     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [10]
-----------------------------------------------
                0.00    0.00   19999/19999       std::__detail::_Hash_node<int, false>* std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > >::operator()<int const&>(int const&) const [51]
[52]     0.2    0.00    0.00   19999         std::__detail::_Hash_node<int, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_allocate_node<int const&>(int const&) [52]
                0.00    0.00   19999/19999       void std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::construct<int, int const&>(std::allocator<std::__detail::_Hash_node<int, false> >&, int*, int const&) [58]
                0.00    0.00   19999/5040947     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [10]
                0.00    0.00   39998/80018       std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_node_allocator() [214]
                0.00    0.00   19999/19999       std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::allocate(std::allocator<std::__detail::_Hash_node<int, false> >&, unsigned long) [283]
                0.00    0.00   19999/19999       std::__detail::_Hash_node<int, false>* std::__to_address<std::__detail::_Hash_node<int, false> >(std::__detail::_Hash_node<int, false>*) [292]
                0.00    0.00   19999/19999       std::__detail::_Hash_node<int, false>::_Hash_node() [285]
                0.00    0.00   19999/2155514     operator new(unsigned long, void*) [99]
                0.00    0.00   19999/79995       std::__detail::_Hash_node_value_base<int>::_M_valptr() [221]
-----------------------------------------------
                0.00    0.00  287217/287217      std::_Tuple_impl<1ul, int, int>::_Tuple_impl<int&, int&, void>(int&, int&) [44]
[53]     0.2    0.00    0.00  287217         std::_Head_base<1ul, int, false>::_Head_base<int&>(int&) [53]
                0.00    0.00  287217/6129345     int& std::forward<int&>(std::remove_reference<int&>::type&) [39]
-----------------------------------------------
                0.00    0.00  287217/287217      std::_Tuple_impl<2ul, int>::_Tuple_impl<int&>(int&) [48]
[54]     0.2    0.00    0.00  287217         std::_Head_base<2ul, int, false>::_Head_base<int&>(int&) [54]
                0.00    0.00  287217/6129345     int& std::forward<int&>(std::remove_reference<int&>::type&) [39]
-----------------------------------------------
                0.00    0.00       1/39998       std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<int, int&>(int&&, int&) [83]
                0.00    0.00   19540/39998       std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<long long&, int&>(long long&, int&) [60]
                0.00    0.00   20457/39998       std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<long long&, int const&>(long long&, int const&) [50]
[55]     0.1    0.00    0.00   39998         std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::back() [55]
                0.00    0.00   39998/2251358     __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::operator*() const [26]
                0.00    0.00   39998/120025      std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::end() [198]
                0.00    0.00   39998/79996       __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::operator-(long) const [218]
-----------------------------------------------
                0.00    0.00      14/20457       void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<long long&, int const&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long long&, int const&) [74]
                0.00    0.00   20443/20457       std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<long long&, int const&>(long long&, int const&) [50]
[56]     0.1    0.00    0.00   20457         void std::allocator_traits<std::allocator<std::pair<long long, int> > >::construct<std::pair<long long, int>, long long&, int const&>(std::allocator<std::pair<long long, int> >&, std::pair<long long, int>*, long long&, int const&) [56]
                0.00    0.00   20457/5040947     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [10]
                0.00    0.00   20457/20457       void __gnu_cxx::new_allocator<std::pair<long long, int> >::construct<std::pair<long long, int>, long long&, int const&>(std::pair<long long, int>*, long long&, int const&) [62]
                0.00    0.00   20457/200021      long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [193]
-----------------------------------------------
                0.00    0.00   19852/40556       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [64]
                0.00    0.00   20704/40556       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(std::__detail::_Hash_node_value<int, false> const&) const [61]
[57]     0.1    0.00    0.00   40556         std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<int, false> const&, unsigned long) const [57]
                0.00    0.00   40556/1171597     int const& std::__detail::_Identity::operator()<int const&>(int const&) const [40]
                0.00    0.00   40556/597163      std::__detail::_Hash_node_value_base<int>::_M_v() const [126]
                0.00    0.00   40556/614990      std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(int const&) const [120]
                0.00    0.00   40556/615001      std::__detail::_Mod_range_hashing::operator()(unsigned long, unsigned long) const [118]
-----------------------------------------------
                0.00    0.00   19999/19999       std::__detail::_Hash_node<int, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_allocate_node<int const&>(int const&) [52]
[58]     0.1    0.00    0.00   19999         void std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::construct<int, int const&>(std::allocator<std::__detail::_Hash_node<int, false> >&, int*, int const&) [58]
                0.00    0.00   19999/5040947     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [10]
                0.00    0.00   19999/19999       void __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::construct<int, int const&>(int*, int const&) [63]
-----------------------------------------------
                0.00    0.00   19999/19999       std::pair<std::__detail::_Node_iterator<int, true, false>, bool> std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > >(int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > const&, std::integral_constant<bool, true>) [4]
[59]     0.1    0.00    0.00   19999         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<int, false>*, unsigned long) [59]
                0.00    0.00      11/11          std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_rehash(unsigned long, unsigned long const&) [65]
                0.00    0.00   19999/19999       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<int, false>*) [66]
                0.00    0.00      11/574445      std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(unsigned long) const [30]
                0.00    0.00   19999/19999       std::__detail::_Prime_rehash_policy::_M_state() const [277]
                0.00    0.00   19999/19999       std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node_code_cache<false>&, unsigned long) const [276]
                0.00    0.00   19999/574436      std::__detail::_Node_iterator<int, true, false>::_Node_iterator(std::__detail::_Hash_node<int, false>*) [136]
-----------------------------------------------
                0.00    0.00   19540/19540       void std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, std::greater<void> >::emplace<long long&, int&>(long long&, int&) [47]
[60]     0.1    0.00    0.00   19540         std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<long long&, int&>(long long&, int&) [60]
                0.00    0.00   19540/39998       std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::back() [55]
                0.00    0.00   19524/19540       void std::allocator_traits<std::allocator<std::pair<long long, int> > >::construct<std::pair<long long, int>, long long&, int&>(std::allocator<std::pair<long long, int> >&, std::pair<long long, int>*, long long&, int&) [67]
                0.00    0.00   19540/6129345     int& std::forward<int&>(std::remove_reference<int&>::type&) [39]
                0.00    0.00      16/16          void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<long long&, int&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long long&, int&) [80]
                0.00    0.00   19540/200021      long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [193]
                0.00    0.00      16/120025      std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::end() [198]
-----------------------------------------------
                0.00    0.00    2171/20704       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_before_node(unsigned long, int const&, unsigned long) const [20]
                0.00    0.00   18533/20704       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<int, false>*) [66]
[61]     0.1    0.00    0.00   20704         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(std::__detail::_Hash_node_value<int, false> const&) const [61]
                0.00    0.00   20704/40556       std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<int, false> const&, unsigned long) const [57]
-----------------------------------------------
                0.00    0.00   20457/20457       void std::allocator_traits<std::allocator<std::pair<long long, int> > >::construct<std::pair<long long, int>, long long&, int const&>(std::allocator<std::pair<long long, int> >&, std::pair<long long, int>*, long long&, int const&) [56]
[62]     0.1    0.00    0.00   20457         void __gnu_cxx::new_allocator<std::pair<long long, int> >::construct<std::pair<long long, int>, long long&, int const&>(std::pair<long long, int>*, long long&, int const&) [62]
                0.00    0.00   20457/5040947     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [10]
                0.00    0.00   20457/200021      long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [193]
                0.00    0.00   20457/2155514     operator new(unsigned long, void*) [99]
                0.00    0.00   20457/20457       std::pair<long long, int>::pair<long long&, true>(long long&, int const&) [251]
-----------------------------------------------
                0.00    0.00   19999/19999       void std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::construct<int, int const&>(std::allocator<std::__detail::_Hash_node<int, false> >&, int*, int const&) [58]
[63]     0.1    0.00    0.00   19999         void __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::construct<int, int const&>(int*, int const&) [63]
                0.00    0.00   19999/5040947     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [10]
                0.00    0.00   19999/2155514     operator new(unsigned long, void*) [99]
-----------------------------------------------
                0.00    0.00      11/11          std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_rehash(unsigned long, unsigned long const&) [65]
[64]     0.1    0.00    0.00      11         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [64]
                0.00    0.00   19852/40556       std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<int, false> const&, unsigned long) const [57]
                0.00    0.00   19852/81255       std::__detail::_Hash_node<int, false>::_M_next() const [212]
