Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/4           std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >::~vector() [480]
                0.00    0.00       3/3           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [499]
                0.00    0.00       3/3           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [496]
                0.00    0.00       3/6           std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [463]
                0.00    0.00       3/13336       std::allocator<int>::allocator() [293]
                0.00    0.00       3/40008       std::allocator<int>::~allocator() [180]
                0.00    0.00       3/3           exportToCSV(std::vector<long long, std::allocator<long long> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [488]
                0.00    0.00       2/2           std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >::vector() [525]
                0.00    0.00       2/13334       std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [331]
                0.00    0.00       2/13334       std::vector<long long, std::allocator<long long> >::data() [334]
                0.00    0.00       2/13335       std::vector<long long, std::allocator<long long> >::~vector() [313]
                0.00    0.00       1/1           std::vector<long long, std::allocator<long long> >::vector() [627]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [624]
                0.00    0.00       1/1           std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >::operator=(std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >&&) [615]
                0.00    0.00       1/1           distributeGraph(int, int, std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > > const&, int, std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >&, int&, int&) [538]
                0.00    0.00       1/13334       std::allocator<long long>::allocator() [321]
                0.00    0.00       1/40002       std::allocator<long long>::~allocator() [182]
                0.00    0.00       1/2           std::vector<long long, std::allocator<long long> >::vector(unsigned long, long long const&, std::allocator<long long> const&) [530]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [528]
                0.00    0.00       1/121596      std::vector<long long, std::allocator<long long> >::operator[](unsigned long) [155]
                0.00    0.00       1/73643       std::vector<int, std::allocator<int> >::operator[](unsigned long) [172]
-----------------------------------------------
                0.00    0.04       1/1           main [2]
[3]     30.5    0.00    0.04       1         readGraph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&) [3]
                0.00    0.03  287217/287217      std::tuple<int, int, long long>& std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::emplace_back<int&, int&, long long&>(int&, int&, long long&) [5]
                0.00    0.01  574434/574434      std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::insert(int const&) [20]
                0.00    0.00       1/1           std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::unordered_set() [601]
                0.00    0.00       1/1           std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::vector() [616]
                0.00    0.00       1/1           std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::empty() const [558]
                0.00    0.00       1/1           std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::end() [599]
                0.00    0.00       1/1           std::__detail::_Node_iterator<int, true, false> std::max_element<std::__detail::_Node_iterator<int, true, false> >(std::__detail::_Node_iterator<int, true, false>, std::__detail::_Node_iterator<int, true, false>) [640]
                0.00    0.00       1/1           std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::begin() [600]
                0.00    0.00       1/39997       std::__detail::_Node_iterator<int, true, false>::operator*() const [183]
                0.00    0.00       1/3           std::allocator<std::vector<Edge, std::allocator<Edge> > >::allocator() [491]
                0.00    0.00       1/1           std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >::vector(unsigned long, std::allocator<std::vector<Edge, std::allocator<Edge> > > const&) [614]
                0.00    0.00       1/7           std::allocator<std::vector<Edge, std::allocator<Edge> > >::~allocator() [461]
                0.00    0.00       1/1           std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::~vector() [617]
                0.00    0.00       1/1           std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::~unordered_set() [602]
-----------------------------------------------
                0.00    0.00       1/358391      newInsertEdgeAndUpdate(std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >&, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&, int, int, long long, int, int, int, int, int) [66]
                0.00    0.03  358390/358391      _GLOBAL__sub_I__Z11exportToCSVRKSt6vectorIxSaIxEERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEi [1]
[4]     27.8    0.00    0.03  358391         Edge& std::vector<Edge, std::allocator<Edge> >::emplace_back<int&, long long&>(int&, long long&) [4]
                0.02    0.00   53848/53848       void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<int&, long long&>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, int&, long long&) [6]
                0.00    0.01  497870/497870      std::vector<Edge, std::allocator<Edge> >::back() [35]
                0.00    0.00  332035/451939      void std::allocator_traits<std::allocator<Edge> >::construct<Edge, int&, long long&>(std::allocator<Edge>&, Edge*, int&, long long&) [46]
                0.00    0.00  402666/3777374     long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [36]
                0.00    0.00   59024/577881      std::vector<Edge, std::allocator<Edge> >::end() [41]
                0.00    0.00  407635/5211998     int& std::forward<int&>(std::remove_reference<int&>::type&) [37]
-----------------------------------------------
                0.00    0.03  287217/287217      readGraph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&) [3]
[5]     22.2    0.00    0.03  287217         std::tuple<int, int, long long>& std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::emplace_back<int&, int&, long long&>(int&, int&, long long&) [5]
                0.00    0.02  287197/287217      void std::allocator_traits<std::allocator<std::tuple<int, int, long long> > >::construct<std::tuple<int, int, long long>, int&, int&, long long&>(std::allocator<std::tuple<int, int, long long> >&, std::tuple<int, int, long long>*, int&, int&, long long&) [7]
                0.00    0.01      20/20          void std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::_M_realloc_insert<int&, int&, long long&>(__gnu_cxx::__normal_iterator<std::tuple<int, int, long long>*, std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > > >, int&, int&, long long&) [16]
                0.00    0.00  574434/5211998     int& std::forward<int&>(std::remove_reference<int&>::type&) [37]
                0.00    0.00  287217/3777374     long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [36]
                0.00    0.00  287217/287217      std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::back() [129]
                0.00    0.00      20/287237      std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::end() [126]
-----------------------------------------------
                0.02    0.00   53848/53848       Edge& std::vector<Edge, std::allocator<Edge> >::emplace_back<int&, long long&>(int&, long long&) [4]
[6]     18.2    0.02    0.00   53848         void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<int&, long long&>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, int&, long long&) [6]
                0.00    0.00  119855/119857      std::vector<Edge, std::allocator<Edge> >::begin() [48]
                0.00    0.00  119904/451939      void std::allocator_traits<std::allocator<Edge> >::construct<Edge, int&, long long&>(std::allocator<Edge>&, Edge*, int&, long long&) [46]
                0.00    0.00  119900/3777374     long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [36]
                0.00    0.00  119903/5211998     int& std::forward<int&>(std::remove_reference<int&>::type&) [37]
                0.00    0.00  239811/268742      std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() [132]
                0.00    0.00  239811/479605      __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::base() const [119]
                0.00    0.00  239811/239811      std::vector<Edge, std::allocator<Edge> >::_S_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&) [137]
                0.00    0.00  119907/147654      std::_Vector_base<Edge, std::allocator<Edge> >::_M_deallocate(Edge*, unsigned long) [145]
                0.00    0.00  119888/120948      std::_Vector_base<Edge, std::allocator<Edge> >::_M_allocate(unsigned long) [156]
                0.00    0.00  119874/119877      __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::difference_type __gnu_cxx::operator-<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [159]
                0.00    0.00   55687/55687       std::vector<Edge, std::allocator<Edge> >::_M_check_len(unsigned long, char const*) const [174]
-----------------------------------------------
                0.00    0.00      20/287217      void std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::_M_realloc_insert<int&, int&, long long&>(__gnu_cxx::__normal_iterator<std::tuple<int, int, long long>*, std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > > >, int&, int&, long long&) [16]
                0.00    0.02  287197/287217      std::tuple<int, int, long long>& std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::emplace_back<int&, int&, long long&>(int&, int&, long long&) [5]
[7]     13.1    0.00    0.02  287217         void std::allocator_traits<std::allocator<std::tuple<int, int, long long> > >::construct<std::tuple<int, int, long long>, int&, int&, long long&>(std::allocator<std::tuple<int, int, long long> >&, std::tuple<int, int, long long>*, int&, int&, long long&) [7]
                0.00    0.01  287217/287217      void __gnu_cxx::new_allocator<std::tuple<int, int, long long> >::construct<std::tuple<int, int, long long>, int&, int&, long long&>(std::tuple<int, int, long long>*, int&, int&, long long&) [10]
                0.00    0.00  574434/5211998     int& std::forward<int&>(std::remove_reference<int&>::type&) [37]
                0.00    0.00  287217/3777374     long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [36]
-----------------------------------------------
                0.01    0.01  277274/277274      _GLOBAL__sub_I__Z11exportToCSVRKSt6vectorIxSaIxEERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEi [1]
[8]     12.5    0.01    0.01  277274         std::tuple_element<0ul, std::tuple<int, int, long long> >::type&& std::get<0ul, int, int, long long>(std::tuple<int, int, long long>&&) [8]
                0.00    0.01  226605/226605      int& std::__get_helper<0ul, int, int, long long>(std::_Tuple_impl<0ul, int, int, long long>&) [38]
                0.00    0.00  136013/341144      int&& std::forward<int>(std::remove_reference<int>::type&) [123]
-----------------------------------------------
                0.01    0.00  110445/110445      _GLOBAL__sub_I__Z11exportToCSVRKSt6vectorIxSaIxEERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEi [1]
[9]     12.5    0.01    0.00  110445         std::tuple_element<1ul, std::tuple<int, int, long long> >::type&& std::get<1ul, int, int, long long>(std::tuple<int, int, long long>&&) [9]
                0.00    0.00  120958/341144      int&& std::forward<int>(std::remove_reference<int>::type&) [123]
                0.00    0.00  115681/115681      int& std::__get_helper<1ul, int, long long>(std::_Tuple_impl<1ul, int, long long>&) [161]
-----------------------------------------------
                0.00    0.01  287217/287217      void std::allocator_traits<std::allocator<std::tuple<int, int, long long> > >::construct<std::tuple<int, int, long long>, int&, int&, long long&>(std::allocator<std::tuple<int, int, long long> >&, std::tuple<int, int, long long>*, int&, int&, long long&) [7]
[10]    12.3    0.00    0.01  287217         void __gnu_cxx::new_allocator<std::tuple<int, int, long long> >::construct<std::tuple<int, int, long long>, int&, int&, long long&>(std::tuple<int, int, long long>*, int&, int&, long long&) [10]
                0.00    0.01  287217/287217      std::tuple<int, int, long long>::tuple<int&, int&, long long&, true, true>(int&, int&, long long&) [11]
                0.00    0.00  574434/5211998     int& std::forward<int&>(std::remove_reference<int&>::type&) [37]
                0.00    0.00  287217/3777374     long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [36]
                0.00    0.00  287217/2056322     operator new(unsigned long, void*) [79]
-----------------------------------------------
                0.00    0.01  287217/287217      void __gnu_cxx::new_allocator<std::tuple<int, int, long long> >::construct<std::tuple<int, int, long long>, int&, int&, long long&>(std::tuple<int, int, long long>*, int&, int&, long long&) [10]
[11]    11.5    0.00    0.01  287217         std::tuple<int, int, long long>::tuple<int&, int&, long long&, true, true>(int&, int&, long long&) [11]
                0.00    0.01  287217/287217      std::_Tuple_impl<0ul, int, int, long long>::_Tuple_impl<int&, int&, long long&, void>(int&, int&, long long&) [12]
                0.00    0.00  574434/5211998     int& std::forward<int&>(std::remove_reference<int&>::type&) [37]
                0.00    0.00  287217/3777374     long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [36]
-----------------------------------------------
                0.00    0.01  287217/287217      std::tuple<int, int, long long>::tuple<int&, int&, long long&, true, true>(int&, int&, long long&) [11]
[12]    10.7    0.00    0.01  287217         std::_Tuple_impl<0ul, int, int, long long>::_Tuple_impl<int&, int&, long long&, void>(int&, int&, long long&) [12]
                0.00    0.01  287217/287217      std::_Tuple_impl<1ul, int, long long>::_Tuple_impl<int&, long long&, void>(int&, long long&) [13]
                0.00    0.00  574434/5211998     int& std::forward<int&>(std::remove_reference<int&>::type&) [37]
                0.00    0.00  287217/3777374     long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [36]
                0.00    0.00  287217/287217      std::_Head_base<0ul, int, false>::_Head_base<int&>(int&) [54]
-----------------------------------------------
                0.00    0.01  287217/287217      std::_Tuple_impl<0ul, int, int, long long>::_Tuple_impl<int&, int&, long long&, void>(int&, int&, long long&) [12]
[13]     9.7    0.00    0.01  287217         std::_Tuple_impl<1ul, int, long long>::_Tuple_impl<int&, long long&, void>(int&, long long&) [13]
                0.00    0.01  287217/287217      std::_Tuple_impl<2ul, long long>::_Tuple_impl<long long&>(long long&) [14]
                0.00    0.00  287217/3777374     long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [36]
                0.00    0.00  287217/5211998     int& std::forward<int&>(std::remove_reference<int&>::type&) [37]
                0.00    0.00  287217/287217      std::_Head_base<1ul, int, false>::_Head_base<int&>(int&) [55]
-----------------------------------------------
                0.00    0.01  287217/287217      std::_Tuple_impl<1ul, int, long long>::_Tuple_impl<int&, long long&, void>(int&, long long&) [13]
[14]     9.0    0.00    0.01  287217         std::_Tuple_impl<2ul, long long>::_Tuple_impl<long long&>(long long&) [14]
                0.01    0.00  287217/287217      std::_Head_base<2ul, long long, false>::_Head_base<long long&>(long long&) [15]
                0.00    0.00  287217/3777374     long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [36]
-----------------------------------------------
                0.01    0.00  287217/287217      std::_Tuple_impl<2ul, long long>::_Tuple_impl<long long&>(long long&) [14]
[15]     8.7    0.01    0.00  287217         std::_Head_base<2ul, long long, false>::_Head_base<long long&>(long long&) [15]
                0.00    0.00  287217/3777374     long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [36]
-----------------------------------------------
                0.00    0.01      20/20          std::tuple<int, int, long long>& std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::emplace_back<int&, int&, long long&>(int&, int&, long long&) [5]
[16]     8.3    0.00    0.01      20         void std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::_M_realloc_insert<int&, int&, long long&>(__gnu_cxx::__normal_iterator<std::tuple<int, int, long long>*, std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > > >, int&, int&, long long&) [16]
                0.00    0.01      40/40          std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::_S_relocate(std::tuple<int, int, long long>*, std::tuple<int, int, long long>*, std::tuple<int, int, long long>*, std::allocator<std::tuple<int, int, long long> >&) [30]
                0.00    0.00      20/287217      void std::allocator_traits<std::allocator<std::tuple<int, int, long long> > >::construct<std::tuple<int, int, long long>, int&, int&, long long&>(std::allocator<std::tuple<int, int, long long> >&, std::tuple<int, int, long long>*, int&, int&, long long&) [7]
                0.00    0.00      40/5211998     int& std::forward<int&>(std::remove_reference<int&>::type&) [37]
                0.00    0.00      20/3777374     long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [36]
                0.00    0.00      40/41          std::_Vector_base<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::_M_get_Tp_allocator() [415]
                0.00    0.00      40/80          __gnu_cxx::__normal_iterator<std::tuple<int, int, long long>*, std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > > >::base() const [413]
                0.00    0.00      20/20          std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::_M_check_len(unsigned long, char const*) const [435]
                0.00    0.00      20/20          std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::begin() [439]
                0.00    0.00      20/20          __gnu_cxx::__normal_iterator<std::tuple<int, int, long long>*, std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > > >::difference_type __gnu_cxx::operator-<std::tuple<int, int, long long>*, std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > > >(__gnu_cxx::__normal_iterator<std::tuple<int, int, long long>*, std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > > > const&, __gnu_cxx::__normal_iterator<std::tuple<int, int, long long>*, std::vector<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > > > const&) [434]
                0.00    0.00      20/20          std::_Vector_base<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::_M_allocate(unsigned long) [436]
                0.00    0.00      20/21          std::_Vector_base<std::tuple<int, int, long long>, std::allocator<std::tuple<int, int, long long> > >::_M_deallocate(std::tuple<int, int, long long>*, unsigned long) [430]
-----------------------------------------------
                0.00    0.00   19999/1271592     std::pair<std::__detail::_Node_iterator<int, true, false>, bool> std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > >(int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > const&, std::integral_constant<bool, true>) [19]
                0.00    0.00   19999/1271592     std::__detail::_Hash_node<int, false>* std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > >::operator()<int const&>(int const&) const [49]
                0.00    0.00   19999/1271592     std::__detail::_Hash_node<int, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_allocate_node<int const&>(int const&) [50]
                0.00    0.00   19999/1271592     void std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::construct<int, int const&>(std::allocator<std::__detail::_Hash_node<int, false> >&, int*, int const&) [52]
                0.00    0.00   19999/1271592     void __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::construct<int, int const&>(int*, int const&) [57]
                0.01    0.00 1171597/1271592     int const& std::__detail::_Identity::operator()<int const&>(int const&) const [34]
[17]     8.3    0.01    0.00 1271592         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [17]
-----------------------------------------------
                0.00    0.00       2/1260057     __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::operator+(long) const [71]
                0.00    0.00  119876/1260057     std::vector<Edge, std::allocator<Edge> >::begin() [48]
                0.00    0.00  546151/1260057     __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::operator-(long) const [45]
                0.00    0.00  594028/1260057     std::vector<Edge, std::allocator<Edge> >::end() [41]
[18]     8.3    0.01    0.00 1260057         __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::__normal_iterator(Edge* const&) [18]
-----------------------------------------------
                0.00    0.01  574434/574434      std::__detail::_Insert_base<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::insert(int const&) [21]
[19]     8.3    0.00    0.01  574434         std::pair<std::__detail::_Node_iterator<int, true, false>, bool> std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > >(int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > const&, std::integral_constant<bool, true>) [19]
                0.00    0.00  574434/1171597     int const& std::__detail::_Identity::operator()<int const&>(int const&) const [34]
                0.00    0.00  574434/574434      std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_node(unsigned long, int const&, unsigned long) const [42]
                0.00    0.00   19999/19999       std::__detail::_Hash_node<int, false>* std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > >::operator()<int const&>(int const&) const [49]
                0.00    0.00   19999/19999       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<int, false>*, unsigned long) [53]
                0.00    0.00   19999/1271592     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [17]
                0.00    0.00  574434/614990      std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(int const&) const [93]
                0.00    0.00  574434/574445      std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(unsigned long) const [101]
                0.00    0.00  554435/574436      std::__detail::_Node_iterator<int, true, false>::_Node_iterator(std::__detail::_Hash_node<int, false>*) [103]
                0.00    0.00  554435/554435      std::pair<std::__detail::_Node_iterator<int, true, false>, bool>::pair<std::__detail::_Node_iterator<int, true, false>, bool, true>(std::__detail::_Node_iterator<int, true, false>&&, bool&&) [112]
                0.00    0.00   19999/19999       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_Scoped_node::_Scoped_node(std::__detail::_Hash_node<int, false>*, std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >*) [233]
                0.00    0.00   19999/19999       std::pair<std::__detail::_Node_iterator<int, true, false>, bool>::pair<std::__detail::_Node_iterator<int, true, false>&, bool, true>(std::__detail::_Node_iterator<int, true, false>&, bool&&) [239]
                0.00    0.00   19999/19999       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_Scoped_node::~_Scoped_node() [234]
-----------------------------------------------
                0.00    0.01  574434/574434      readGraph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&) [3]
[20]     8.3    0.00    0.01  574434         std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::insert(int const&) [20]
                0.00    0.01  574434/574434      std::__detail::_Insert_base<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::insert(int const&) [21]
-----------------------------------------------
                0.00    0.01  574434/574434      std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::insert(int const&) [20]
[21]     8.3    0.00    0.01  574434         std::__detail::_Insert_base<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::insert(int const&) [21]
                0.00    0.01  574434/574434      std::pair<std::__detail::_Node_iterator<int, true, false>, bool> std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > >(int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > const&, std::integral_constant<bool, true>) [19]
                0.00    0.00  574434/574434      std::__detail::_Insert_base<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_conjure_hashtable() [106]
                0.00    0.00  574434/574434      std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > >::_AllocNode(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >&) [105]
-----------------------------------------------
                0.00    0.01  524287/524287      void std::allocator_traits<std::allocator<std::tuple<int, int, long long> > >::construct<std::tuple<int, int, long long>, std::tuple<int, int, long long> >(std::allocator<std::tuple<int, int, long long> >&, std::tuple<int, int, long long>*, std::tuple<int, int, long long>&&) [26]
[22]     8.3    0.00    0.01  524287         void __gnu_cxx::new_allocator<std::tuple<int, int, long long> >::construct<std::tuple<int, int, long long>, std::tuple<int, int, long long> >(std::tuple<int, int, long long>*, std::tuple<int, int, long long>&&) [22]
                0.00    0.01  524287/524287      std::tuple<int, int, long long>::tuple(std::tuple<int, int, long long>&&) [27]
                0.00    0.00  524287/1048574     std::tuple<int, int, long long>&& std::forward<std::tuple<int, int, long long> >(std::remove_reference<std::tuple<int, int, long long> >::type&) [83]
